image_id,method,psnr,ssim,rmse,mae,bias,r2,pearson,psnr_norm,ssim_norm,rmse_norm,mae_norm,bias_norm,r2_norm,pearson_norm
ntl_chip_Imzouren_1845,learned,35.14192199707031,0.9437493085861206,0.01749431155622,0.0101978778839111,-0.0001864111691247,0.9777398109436036,0.9888720512390136,0.2552015043069073,0.8964813904602245,0.829606608159006,0.8721396829050388,0.9572160843244688,0.9999999999979399,0.9934430621374668
ntl_chip_Inongo_1007,learned,29.935590744018555,0.7188743352890015,0.0318579897284507,0.0234916433691978,-0.000254095532,0.5269037485122681,0.726091742515564,0.16875848539067925,0.48255835640965994,0.6896973728371067,0.7054633322285468,0.9416815963031435,0.9999999999562161,0.7294480647659066
ntl_chip_Irshava_391,learned,34.47771453857422,0.915884494781494,0.0188846159726381,0.0127058941870927,-0.0003474112891126,0.9425809383392334,0.9709540009498596,0.24417337430357292,0.8451911641439959,0.8160643646310374,0.8406943407020249,0.9202643523566013,0.999999999994686,0.9754421865697056
ntl_chip_Isangel_635,learned,39.5434455871582,0.9315073490142822,0.0105392131954431,0.0070783607661724,0.0003855903050862,0.8280770182609558,0.9101210236549376,0.3282819458818009,0.8739478511587898,0.8973526604985907,0.9112519817968017,0.9115017454395417,0.999999999984089,0.9143280119228593
ntl_chip_Itaperucu_907,learned,32.26377868652344,0.9030537009239196,0.0243673026561737,0.0161676835268735,-0.0010795521084219,0.9886435270309448,0.9943453669548036,0.20741441882490227,0.8215737689090562,0.7626603206107516,0.7972906553726833,0.7522280097757051,0.999999999998949,0.9989416779775309
ntl_chip_Jabonga_65,learned,31.8736572265625,0.8020081520080566,0.025486709550023,0.016461007297039,-0.0015814859652891,0.8118182420730591,0.9014724493026732,0.20093705979722562,0.6355811723505377,0.7517567511590701,0.7936129813809187,0.6370273170933105,0.9999999999825844,0.9056394599743317
ntl_chip_Jafarabad_1593,learned,34.666961669921875,0.8876626491546631,0.0184775963425636,0.012154197320342,-0.0002681653713807,0.9307570457458496,0.964823305606842,0.24731552806978557,0.7932437562262196,0.8200289344662777,0.8476114794563858,0.9384523755195462,0.9999999999935918,0.9692831523984312
ntl_chip_Jieshou_1128,learned,34.369590759277344,0.9383551478385924,0.0191211756318807,0.012480104342103,-0.001097388099879,0.9796455502510072,0.9898346066474916,0.24237814740678734,0.886552462620739,0.813760158101499,0.8435252788154095,0.7481344055240222,0.9999999999981162,0.994410066909497
ntl_chip_Johnston_542,learned,32.717044830322266,0.9388738870620728,0.0231282971799373,0.0144353294745087,-0.0011390236904844,0.9866052865982056,0.9933239817619324,0.21494019694736055,0.8875072959226213,0.7747288386227337,0.8190107956781049,0.7385784674011797,0.9999999999987603,0.9979155714834133
ntl_chip_Kadiana_1901,learned,28.31891822814941,0.7242468595504761,0.0383753702044487,0.0284646470099687,-0.0001745214976835,0.7493983507156372,0.8658907413482666,0.141916157064239,0.49244745838581266,0.626214906315292,0.6431121421415852,0.9599449267148611,0.9999999999768076,0.8698932773797112
ntl_chip_Kaedi_1923,learned,34.87325668334961,0.8370600938796997,0.0180439036339521,0.0136285508051514,0.0001332202809862,0.8013683557510376,0.8952893614768982,0.25074073535708685,0.7001006069329915,0.8242533131037653,0.8291261331692725,0.9694241214475118,0.9999999999816171,0.8994277911387059
ntl_chip_Kamikawa_1744,learned,33.97462844848633,0.9137643575668336,0.0200107414275407,0.0132557339966297,-0.0006330041214823,0.9762834310531616,0.9881518483161926,0.23582041359319408,0.8412886683898941,0.8050953531158288,0.8338004856079422,0.8547168869605358,0.9999999999978052,0.9927195301131658
ntl_chip_Kaoni_1490,learned,34.35747528076172,0.924477219581604,0.0191478580236434,0.0136151453480124,-0.0009949792874976,0.9617067575454712,0.9807503819465636,0.24217698876212918,0.8610076272562501,0.8135002585838883,0.8292942099025014,0.771638630157827,0.9999999999964561,0.9852838508406666
ntl_chip_Kincardine_981,learned,36.78478240966797,0.9261141419410706,0.0144794005900621,0.0090081971138715,0.000238816748606,0.9543952345848083,0.9769753217697144,0.2824786418573961,0.8640206787292586,0.8589733123402687,0.8870558215596334,0.9451882862907821,0.9999999999957794,0.9814913406396316
ntl_chip_Kovrov_237,learned,28.282793045043945,0.8188995122909546,0.0385353155434131,0.0250141955912113,-0.0002751885913312,0.8890315294265747,0.9429577589035034,0.14131635468233955,0.666672774030465,0.6246569606554488,0.6863736733684995,0.9368404503782373,0.9999999999897302,0.947316533314539
ntl_chip_Kraslava_1818,learned,28.93863296508789,0.7914459705352783,0.0357327722012996,0.0262141246348619,-0.0001662164868321,0.7245050668716431,0.8513175249099731,0.15220555474642405,0.6161395682569216,0.6519551005364739,0.6713290425385237,0.9618510404183429,0.9999999999745036,0.8552526969876266
ntl_chip_Krasnoarmeysk_217,learned,39.733009338378906,0.9708818793296814,0.0103116724640131,0.004822083748877,0.0005415248451754,0.9111060500144958,0.9548195004463196,0.33142935662770706,0.9464237910711071,0.8995690182697154,0.9395410335161406,0.8757126334168808,0.9999999999917731,0.9592331051559757
ntl_chip_Krasnodon_409,learned,36.828311920166016,0.9483429789543152,0.0144070126116275,0.0082936491817235,-3.720762106240727e-05,0.9634888172149658,0.9816701412200928,0.2832013815595983,0.9049368710695272,0.8596784065778202,0.8960147761798031,0.9914603415155009,0.999999999996621,0.9862078616547848
ntl_chip_Kristianstad_263,learned,31.061824798583984,0.8797307014465332,0.0279837530106306,0.018034229055047,-0.0004087522102054,0.9341158270835876,0.9665400981903076,0.18745784717751018,0.7786435727858794,0.7274343292174135,0.7738880312364433,0.9061857710794345,0.9999999999939027,0.9710078807685333
ntl_chip_Ksar_Belezma_1272,learned,32.24577713012695,0.9455890655517578,0.0244178567081689,0.0139897214248776,-0.0006108961533755,0.9671230912208556,0.9835121035575868,0.20711553102762836,0.8998677956878353,0.7621678994723592,0.8245977998739276,0.8597909683456804,0.9999999999969573,0.9880583383697543
ntl_chip_KwaDukuza_658,learned,35.06615447998047,0.945786952972412,0.0176475811749696,0.0102625880390405,-0.0002443649573251,0.9754408597946168,0.9877075552940368,0.25394350273253685,0.9002320432533009,0.8281136872720153,0.8713283512683694,0.943914896423089,0.9999999999977272,0.9922731833690509
ntl_chip_Laurel_462,learned,32.242069244384766,0.9327939748764038,0.0244282782077789,0.0143991559743881,-0.0008337232866324,0.983330249786377,0.9916898608207704,0.20705396736181989,0.8763161186130504,0.7620663889801399,0.8194643366253985,0.8086490902905827,0.9999999999984572,0.9962738969010879
ntl_chip_Lobamba_301,learned,35.096126556396484,0.9317796230316162,0.0175867937505245,0.0112717589363455,-0.0003629649290814,0.9792762398719788,0.9896373152732848,0.2544411423644888,0.8744490207006717,0.8287057864522757,0.8586754334357294,0.9166945790216807,0.9999999999980821,0.9942118635659201
ntl_chip_Los_Blancos_683,learned,38.84655380249024,0.941717267036438,0.0114197256043553,0.0066800513304769,0.0006791243795305,0.8085079193115234,0.9014586806297302,0.3167111435650437,0.8927410507006278,0.8887760399181801,0.9162459591055798,0.8441316562550305,0.999999999982278,0.9056256276563964
ntl_chip_Mahadeopur_1616,learned,32.7396125793457,0.8330031633377075,0.0230682846158742,0.0164532642811536,-0.0003175250603817,0.8572816252708435,0.926021933555603,0.2153148992590097,0.6926330929884537,0.7753133902847174,0.7937100628009601,0.9271236510557426,0.9999999999867917,0.9303024229730011
ntl_chip_Manlio_Fabio_Altamirano_1963,learned,32.62779235839844,0.8854328393936157,0.0233671888709068,0.0158215370029211,-0.0004634154611267,0.9777575731277466,0.9888622164726256,0.2134582987077299,0.7891393883274014,0.772401916966071,0.8016306175508633,0.8936398065379921,0.9999999999979416,0.99343318191037
ntl_chip_Mao_305,learned,25.65725517272949,0.6472580432891846,0.0521358512341976,0.0401694886386394,-0.0010647247545421,0.571697473526001,0.7563595771789551,0.09772338893919433,0.3507356264838699,0.4921811055402443,0.49635761348133745,0.7556310905088144,0.9999999999603617,0.7598558109597587
ntl_chip_Marsberg_1236,learned,32.578025817871094,0.9112898111343384,0.0235014613717794,0.0138941733166575,-0.0001622832205612,0.938126802444458,0.9686514139175416,0.21263200283927572,0.8367338184116171,0.7710940372783901,0.8257957757228167,0.9627537788822116,0.9999999999942739,0.9731289559456244
ntl_chip_Mata_Roma_857,learned,38.59332656860352,0.9441595673561096,0.0117575777694582,0.0073552508838474,0.0003248387947678,0.9569397568702698,0.9782804250717164,0.312506699878111,0.8972365458798333,0.8854851949476502,0.9077803518509047,0.925445048873709,0.9999999999960149,0.9828024767154486
ntl_chip_Mechta_Ouled_Oulha_1279,learned,32.384864807128906,0.9466075897216796,0.0240299515426158,0.0145436581224203,-0.0006547842058353,0.9635001420974731,0.9816651344299316,0.20942486520359854,0.9017425735187627,0.7659462850947043,0.8176525782695303,0.8497180593863074,0.9999999999966221,0.9862028317209902
ntl_chip_Medinipur_1672,learned,30.80309295654297,0.8614007234573364,0.0288298707455396,0.0172866135835647,-0.0005624063778668,0.9318649172782898,0.9654039144515992,0.1831620080484359,0.7449039351902643,0.7191927295474712,0.7832615844734002,0.8709200357520538,0.9999999999936944,0.9698664450781231
ntl_chip_Mingjiujie_1053,learned,30.282543182373047,0.7973957061767578,0.0306105073541402,0.0201578810811042,-0.0003387383476365,0.874491274356842,0.935269296169281,0.1745190900725517,0.6270911321077645,0.7018484599733221,0.747261822868189,0.9222549111761967,0.9999999999883844,0.9395925310513084
ntl_chip_Molinella_1727,learned,30.92961883544922,0.933999240398407,0.0284129567444324,0.0185919851064682,-0.0010572080500423,0.9601401686668396,0.9799652099609376,0.1852627731384932,0.878534627655606,0.7232536753853326,0.7668949228262261,0.7573562771110303,0.9999999999963111,0.9844950494373632
ntl_chip_Moncao_137,learned,31.940547943115234,0.9245036244392396,0.025291183963418,0.0165314991027116,-0.0008572846418246,0.9705022573471068,0.9852240085601808,0.2020476759288632,0.8610562301693532,0.7536612657952069,0.7927291597928887,0.8032414366694095,0.9999999999972701,0.9897781565663901
ntl_chip_Mosquera_1168,learned,28.991634368896484,0.8055635690689087,0.0355153828859329,0.0157240070402622,-0.0001050231803674,0.6050539016723633,0.7787489295005798,0.15308556047969876,0.6421255600854884,0.6540725785609333,0.8028534417593686,0.9758957421172058,0.9999999999634487,0.7823486569268386
ntl_chip_Mpika_661,learned,38.23556518554688,0.9175682663917542,0.0122520076110959,0.0086280349642038,0.0003762295236811,0.9393585920333862,0.9692864418029784,0.3065666295099543,0.8482904501309972,0.8806692069928661,0.8918222693988157,0.9136501729408196,0.9999999999943877,0.9737669192152513
ntl_chip_Muscle_Shoals_514,learned,33.73884201049805,0.9281350374221802,0.0205614063888788,0.012710154056549,-0.0006441883742809,0.9742465019226074,0.9870854020118712,0.23190554714913833,0.8677405021350172,0.7997316076506649,0.8406409307410835,0.8521499478072867,0.9999999999976166,0.9916481542148959
ntl_chip_Mutsamudu_1792,learned,33.97840118408203,0.8142905235290527,0.0200020465999841,0.0152225522324442,-0.000348961650161,0.7034558057785034,0.8388721942901611,0.23588305398978315,0.6581890971487753,0.805180044979578,0.8091406489083732,0.9199085232682863,0.9999999999725555,0.8427498384582871
ntl_chip_My_Luong_626,learned,26.21712684631348,0.8476395606994629,0.0488813035190105,0.0294370558112859,-0.0018159272149205,0.9378756880760192,0.968524694442749,0.1070191857907513,0.7195740278320246,0.523881988607283,0.6309201450322156,0.5832198403085573,0.9999999999942506,0.9730016507164873
ntl_chip_Nagpur_1654,learned,32.51970672607422,0.8836318850517273,0.0236597806215286,0.0155607238411903,-0.0011955071240663,0.9608112573623656,0.980316400527954,0.21166370518199173,0.785824406342296,0.7695519305210854,0.8049006756885521,0.7256147460169964,0.9999999999963732,0.9848478633649622
ntl_chip_Nairobi_1785,learned,31.03377342224121,0.9048736691474916,0.028074275702238,0.0191118028014898,-0.0015843692235648,0.9808770418167114,0.990459442138672,0.18699209777779552,0.8249237493801209,0.7265525940232516,0.7603774830143715,0.6363655698411605,0.9999999999982302,0.9950377906710419
ntl_chip_Nang_Rong_326,learned,24.94060516357422,0.7594788074493408,0.056619893759489,0.032896913588047,-0.0005788038833998,0.7418358325958252,0.8616634607315063,0.08582453208842987,0.5572982265970938,0.44850434299085284,0.5875406775120102,0.8671565837158529,0.9999999999761077,0.8656464563727196
ntl_chip_Nava_1965,learned,36.68095016479492,0.9636889100074768,0.0146535309031605,0.0074496828019618,6.363431020872667e-05,0.98616760969162,0.9931448698043824,0.2807546692034444,0.933183830918913,0.8572771981096492,0.906596370719591,0.9853950545194021,0.9999999999987199,0.9977356315899246
ntl_chip_Ndele_1013,learned,23.15469741821289,0.8628062605857849,0.0695447921752929,0.0303232371807098,5.333975423127413e-05,0.8727815747261047,0.9346061944961548,0.056172316447249515,0.7474910803231708,0.3226095246660896,0.619809261749631,0.987757796070375,0.9999999999882263,0.9389263642243325
ntl_chip_Noblesville_573,learned,32.68346405029297,0.9304344058036804,0.0232178885489702,0.0155182043090462,-0.0016980927903205,0.9870356917381288,0.9935670495033264,0.21438264041432348,0.871972905247359,0.773856174964962,0.8054337827648048,0.6102644541556422,0.9999999999988002,0.9981597627931128
ntl_chip_Nogliki_173,learned,36.02558517456055,0.9089235067367554,0.0158019959926605,0.0087550543248653,0.0001071764490916,0.904948115348816,0.9513549208641052,0.26987335460890016,0.8323782074631253,0.8460905876510213,0.8902297090724167,0.975401537462219,0.9999999999912031,0.9557525107303758
ntl_chip_North_Little_Rock_562,learned,32.17580795288086,0.9378969073295592,0.0246153529733419,0.0156440697610378,-0.0013239663094282,0.9806125164031982,0.9903259873390198,0.20595380185246465,0.8857089881378168,0.7602441894652173,0.8038556900688394,0.6961316040997091,0.9999999999982057,0.9949037189833475
ntl_chip_Nova_Ponte_869,learned,34.4815559387207,0.9141491055488586,0.0188762638717889,0.0102160274982452,0.0002787096309475,0.9203115701675416,0.9595431089401244,0.24423715476804733,0.8419968665932318,0.8161457181693952,0.8719121242432931,0.9360323235758502,0.999999999992625,0.9639785482904483
ntl_chip_Noya_1316,learned,31.559850692749023,0.915235161781311,0.0264243502169847,0.0174990929663181,-0.0007443473441526,0.956610143184662,0.9781341552734376,0.19572679121844977,0.8439959493915309,0.7426236734648799,0.78059753205345,0.8291620928345393,0.9999999999959843,0.9826555307924465
ntl_chip_Palmira_1204,learned,37.74278259277344,0.9293503165245056,0.0129672540351748,0.0086799915879964,-0.0001167331793112,0.942831814289093,0.971002161502838,0.2983847423194814,0.8699774429820902,0.8737023577597034,0.8911708406928703,0.9732081370250615,0.9999999999947091,0.9754905697423973
ntl_chip_Panabo_96,learned,26.98564720153809,0.7937448024749756,0.0447421185672283,0.0271699540317058,-0.0015230906428769,0.9290082454681396,0.963937282562256,0.11977926892323476,0.6203709839511644,0.5641996700894087,0.6593449169037229,0.6504298431418314,0.9999999999934299,0.9683930337572632
ntl_chip_Panamaram_1545,learned,30.130556106567383,0.7726877927780151,0.0311508532613515,0.023752499371767,-0.0014493206981569,0.8370683789253235,0.9151739478111268,0.17199558147689903,0.5816117515919372,0.6965852271313744,0.7021927369552654,0.6673610555209446,0.9999999999849211,0.9194042929646618
ntl_chip_Paripiranga_891,learned,36.38673782348633,0.929876744747162,0.0151584111154079,0.0102217309176921,-0.0002754987508524,0.9673061966896056,0.9835898280143738,0.27586973166317186,0.8709464292767273,0.8523594184450188,0.8718406151482335,0.936769264521385,0.9999999999969743,0.9881364221039005
ntl_chip_Paris_425,learned,36.10504150390625,0.9371649026870728,0.0156580992043018,0.0096882479265332,-7.059671770548448e-05,0.9550413489341736,0.9773662090301514,0.27119260316355537,0.8843616012849599,0.8474922125957701,0.8785293895374582,0.9837970866688776,0.9999999999958392,0.9818840347566031
ntl_chip_Pataskala_518,learned,32.625335693359375,0.9317132830619812,0.0233737919479608,0.0158035662025213,-0.001810181653127,0.98588889837265,0.9929949641227722,0.21341750961227654,0.8743269099957429,0.7723375997730567,0.8018559342553508,0.5845385254090044,0.9999999999986942,0.9975850329769047
ntl_chip_Patera_1543,learned,31.44686508178711,0.8129676580429077,0.0267703328281641,0.0197811424732208,-0.0009919983567669,0.8783329129219055,0.9373587369918824,0.1938508411816715,0.6557541241162607,0.7392536339816529,0.7519853465673579,0.7723227945757409,0.99999999998874,0.9416916302081298
ntl_chip_Plouzane_1372,learned,33.41157531738281,0.8905396461486816,0.0213509164750576,0.0131609961390495,3.1151517760008574e-05,0.9576127529144288,0.9786176681518556,0.22647179359628303,0.7985393892051064,0.7920413941056583,0.8349883025880036,0.9928503001442073,0.9999999999960771,0.9831412786846199
ntl_chip_Polyarnyye_Zori_195,learned,61.74248504638672,0.9985860586166382,0.0008120975689962,0.0002327276015421,0.0002327276015421,-10805271552.0,0.0,0.6968624096721839,0.9974183405231998,0.9920995138369604,0.9970820767547267,0.9465858289151918,0.0,0.0
ntl_chip_Porta_Westfalica_1249,learned,32.121788024902344,0.9005230069160461,0.0247689187526702,0.016013802960515,-0.0006421064026653,0.953240156173706,0.976423680782318,0.205056885112224,0.8169155691697348,0.7587483838296545,0.7992199997160188,0.8526277887996422,0.9999999999956725,0.9809371497197519
ntl_chip_Prichard_516,learned,32.25118637084961,0.9416959285736084,0.0244026482105255,0.0147641794756054,-0.0010601255344226,0.9820942878723145,0.9910567998886108,0.20720534304215144,0.8927017734029059,0.7623160376616287,0.8148876961572489,0.7566866744992471,0.9999999999983429,0.9956379096768802
ntl_chip_Pueblo_Nuevo_1190,learned,32.4063835144043,0.8675963878631592,0.0239704940468072,0.0142207760363817,-0.0002004365087486,0.8328039646148682,0.9127712845802308,0.20978214981144386,0.7563081753830083,0.7665254301209984,0.8217008524668816,0.9539970768443525,0.9999999999845264,0.9169905235448509
ntl_chip_Puerto_Suarez_795,learned,36.56412887573242,0.9160480499267578,0.0148519575595855,0.0095452340319752,0.0004462715587578,0.975429356098175,0.987681210041046,0.2788150337078488,0.8454922169511161,0.8553444256376529,0.8803224882698936,0.8975745668677763,0.999999999997726,0.9922467163364644
ntl_chip_Pul-e_Khumri_673,learned,37.33720779418945,0.9185084700584412,0.0135871330276131,0.0094383480027318,-0.0007087889825925,0.954224407672882,0.9769994020462036,0.29165080468049803,0.8500210649194484,0.8676644338530106,0.8816626182212086,0.8373232236814238,0.9999999999957635,0.9815155322259775
ntl_chip_Radyvyliv_395,learned,33.01616287231445,0.8482744693756104,0.0223453696817159,0.0154468622058629,-0.0009098032023757,0.823081374168396,0.9074909687042236,0.2199065860043303,0.7207426920089349,0.7823549345485262,0.8063282653266748,0.7911877079332551,0.9999999999836267,0.9116857996765394
ntl_chip_Raiyam_1550,learned,33.776580810546875,0.8919060230255127,0.0204722620546817,0.0144185591489076,-0.0011596087133511,0.8985844850540161,0.9482345581054688,0.23253214112634338,0.8010544528167746,0.8005999169709689,0.8192210609091217,0.7338539228009651,0.9999999999906143,0.9526177242531613
ntl_chip_Remedios_1206,learned,30.54486846923828,0.7917656898498535,0.02969984523952,0.0218044146895408,-0.0003286229912191,0.8746373057365417,0.935271143913269,0.1788745927542922,0.6167280694440177,0.7107187534013284,0.726617693601417,0.9245765239745183,0.9999999999883981,0.9395943873363992
ntl_chip_Rio_Grande_1264,learned,33.51924514770508,0.9305080771446228,0.0210878811776638,0.0139459036290645,-0.0006237742491066,0.9830115437507628,0.9915433526039124,0.22825948337760438,0.8721085106663096,0.7946034862717292,0.8251471844940264,0.8568352690471462,0.9999999999984277,0.9961267114574288
ntl_chip_Rio_Real_933,learned,35.46929931640625,0.9297997951507568,0.0168471876531839,0.0104982675984501,-0.0001514769683126,0.9547713398933412,0.9772868156433104,0.2606370946358001,0.8708047896360595,0.8359099107912902,0.8683734165709796,0.9652339617336123,0.9999999999958141,0.9818042743778586
ntl_chip_Rome_564,learned,32.71580505371094,0.941615343093872,0.0231315977871418,0.0126596558839082,-0.0004816491273231,0.9676589965820312,0.9837457537651062,0.21491961238831966,0.8925534412617883,0.7746966890977622,0.8412740734831392,0.8894549304886353,0.999999999997007,0.9882930686135066
ntl_chip_Sablayan_95,learned,26.31434440612793,0.6867048740386963,0.0483372397720813,0.03626149892807,-0.0015735622728243,0.7309458255767822,0.8552464842796326,0.10863333190508162,0.42334464841332875,0.5291814350225051,0.5453557294899215,0.6388459130060161,0.9999999999750997,0.8591998177726843
ntl_chip_Salida_508,learned,30.69234085083008,0.9182547330856324,0.0291998349130153,0.0182248502969741,-0.0010745618492364,0.9763760566711426,0.9881772398948668,0.18132314188648369,0.8495540161585486,0.7155890980021683,0.7714980347376339,0.7533733425859331,0.9999999999978136,0.9927450390631245
ntl_chip_San_Antonio_Huista_1434,learned,30.085731506347656,0.8323600888252258,0.0313120298087596,0.0213020574301481,-0.0003719963133335,0.8551642298698425,0.9248709082603456,0.17125133882763716,0.6914493981138119,0.6950152889004213,0.7329162156284599,0.914621752677157,0.9999999999865957,0.9291460771216996
ntl_chip_San_Jose_del_Guaviare_1185,learned,31.79893684387207,0.7833035588264465,0.0257069114595651,0.0187288280576467,0.0001338227011729,0.8047777414321899,0.8972163796424866,0.19969644425810668,0.6011519877823466,0.7496118770947084,0.7651791949729344,0.9692858577662634,0.9999999999819327,0.9013637168480209
ntl_chip_San_Juan_Lalana_1958,learned,29.28262710571289,0.7435377836227417,0.0343452580273151,0.0262759923934936,-0.0009643015218898,0.7463983297348022,0.8641676306724548,0.15791704150356967,0.5279558909363794,0.6654701657414137,0.6705533486807767,0.7786795974080233,0.9999999999765299,0.8681622017122015
ntl_chip_Sandila_1641,learned,32.45731735229492,0.8574471473693848,0.0238303504884243,0.0172738395631313,-0.0011476755607873,0.91342031955719,0.9558919072151184,0.21062782683394882,0.7376266637994969,0.7678904967740893,0.7834217442950597,0.7365927447043423,0.9999999999919872,0.9603104690706677
ntl_chip_Sao Joao de Ver_134,learned,30.477426528930664,0.8896348476409912,0.0299313478171825,0.0210845842957496,-0.0015345512656494,0.9798588752746582,0.9899414777755736,0.17775482441101956,0.7968739440111994,0.7084638053143942,0.7356428793756005,0.6477994732954855,0.9999999999981359,0.9945174320439477
ntl_chip_Sao_Miguel_do_Araguaia_902,learned,40.08583831787109,0.941787600517273,0.009901157580316,0.0066965287551283,0.0006960273021832,0.9356476068496704,0.9674914479255676,0.33728753211943324,0.8928705121847391,0.903567633581033,0.9160393662472597,0.8402522040696339,0.9999999999940444,0.9719636280696894
ntl_chip_Sassenage_1378,learned,34.468753814697266,0.9464086890220642,0.0189041104167699,0.0104414764791727,-0.0002579123829491,0.974770486354828,0.987362504005432,0.24402459544453575,0.9013764608302209,0.8158744792312949,0.8690854598609313,0.9408055767495987,0.999999999997665,0.9919265370983665
ntl_chip_Savissivik_1422,learned,61.74248504638672,0.9985860586166382,0.0008120975689962,0.0002327276015421,0.0002327276015421,-10805271552.0,0.0,0.6968624096721839,0.9974183405231998,0.9920995138369604,0.9970820767547267,0.9465858289151918,0.0,0.0
ntl_chip_Segala_Mba_1911,learned,20.63548851013184,0.6158224940299988,0.0929448455572128,0.07144296169281,-0.0017448387807235,0.6958905458450317,0.8344165682792664,0.01434477749310922,0.292872816160304,0.0946815847679765,0.10425288082166217,0.5995356093071168,0.9999999999718554,0.8382736165421589
ntl_chip_Serafina_Corea_854,learned,33.3824462890625,0.9314526915550232,0.0214226376265287,0.0119977174326777,-0.0001974530750885,0.9550500512123108,0.97737318277359,0.22598815146447895,0.8738472442257982,0.7913427950881639,0.8495734139179963,0.9546818157188341,0.99999999999584,0.981891040735817
ntl_chip_Shuinancun_1050,learned,33.19755935668945,0.9031714200973512,0.0218835361301898,0.0149888806045055,-0.0006622563814744,0.979985773563385,0.9899996519088744,0.2229183920089855,0.8217904523252599,0.7868534187296139,0.8120704082940464,0.848003092767316,0.9999999999981478,0.994575875084229
ntl_chip_Shumanay_609,learned,36.59866714477539,0.923262357711792,0.0147930178791284,0.0093084955587983,-0.0001189497270388,0.9292300939559937,0.964073121547699,0.27938848785417597,0.858771454401032,0.8559185268897133,0.8832906995579235,0.9726994089723717,0.9999999999934504,0.9685295006515262
ntl_chip_Silute_1816,learned,32.79903793334961,0.8433475494384766,0.0229109954088926,0.0161792989820241,-0.0002193151303799,0.8516278862953186,0.9229860305786132,0.21630156467666867,0.711673805333813,0.7768454639227724,0.7971450215657615,0.9496641746918882,0.9999999999862685,0.9272524866884898
ntl_chip_Simav_359,learned,33.013023376464844,0.920984148979187,0.0223534516990184,0.0130207147449254,5.095909727970138e-06,0.9312222599983216,0.9651123881340028,0.21985445956712826,0.8545779994470457,0.7822762117557226,0.8367471414110815,0.9988304189436967,0.9999999999936349,0.9695735711949107
ntl_chip_Smolensk_244,learned,32.25019073486328,0.8866832852363586,0.0244054496288299,0.01589329354465,-0.0003760969848372,0.965295135974884,0.9825342893600464,0.20718881205781398,0.7914410599165301,0.762288750480164,0.8007309387859735,0.9136805924202305,0.9999999999967882,0.9870760042756833
ntl_chip_Solon_1060,learned,35.30643081665039,0.8554377555847168,0.0171660743653774,0.0129789244383573,-0.0006716789794154,0.6974360942840576,0.8355924487113953,0.25793291694887305,0.7339280150263091,0.8328037985878323,0.8372711055053881,0.8458404775246505,0.9999999999719984,0.8394549324219414
ntl_chip_South_Jordan_596,learned,31.344106674194336,0.9292752742767334,0.0270889233797788,0.0163831133395433,-0.0013341648736968,0.9830353856086732,0.991541028022766,0.19214469792270447,0.8698393141613308,0.7361504065267681,0.7945896106579662,0.6937908939602464,0.99999999999843,0.996124376131024
ntl_chip_South_Sioux_City_446,learned,35.695343017578125,0.9476778507232666,0.0164143927395343,0.0095200901851058,-0.0001876800233731,0.9831104278564452,0.9915530681610109,0.2643901981143467,0.903712582339698,0.8401255444676967,0.880637740155659,0.9569248649011746,0.9999999999984369,0.9961364719241972
ntl_chip_Sroda Wielkopolska_126,learned,31.238080978393555,0.9063175320625304,0.0274216122925281,0.0184165574610233,-0.0007184686255641,0.959226131439209,0.9794773459434508,0.19038430643352658,0.8275814400505555,0.7329098541539911,0.7690944230192216,0.8351016130847478,0.9999999999962266,0.9840049302932015
ntl_chip_St_Helens_486,learned,32.519344329833984,0.945156455039978,0.0236607696861028,0.013513721525669,-0.0009608038235455,0.9842751026153564,0.9921613931655884,0.2116576881570413,0.8990714978474283,0.7695422965494383,0.8305658550656848,0.7794823670688953,0.9999999999985447,0.9967476088802524
ntl_chip_Sukkur_109,learned,36.56267929077149,0.9331774711608888,0.0148544404655694,0.0101229157298803,-0.0006699071964249,0.98250412940979,0.9912667870521544,0.2787909656080472,0.8770220128408238,0.8553202409216338,0.8730795534245339,0.8462471259804101,0.9999999999983807,0.9958488674954361
ntl_chip_Takieta_1998,learned,24.463546752929688,0.6715824604034424,0.0598166398704052,0.0446799993515014,-0.0015644966624677,0.6622751951217651,0.8141191005706787,0.07790372044370049,0.3955091127719239,0.41736647575840413,0.4398051290750845,0.6409265947101501,0.9999999999687444,0.8178823248186335
ntl_chip_Tan_Phong_627,learned,29.002708435058597,0.8469111919403076,0.0354701355099678,0.0226325821131467,-0.0011994101805612,0.9314545392990112,0.9652072787284852,0.15326942809476263,0.7182333334796174,0.6545133100849686,0.7162341853269136,0.7247189411103552,0.9999999999936562,0.969668900416353
ntl_chip_Tangshan_1116,learned,32.545799255371094,0.9287416338920592,0.023588815703988,0.015642661601305,-0.0015764103736728,0.9816777110099792,0.9908742904663086,0.21209693097842178,0.8688570525789162,0.770243163451031,0.8038733454822505,0.6381922348647877,0.9999999999983044,0.9954545566140307
ntl_chip_Terrier_Rouge_1447,learned,37.3163948059082,0.9376652836799622,0.0136197293177247,0.0083117950707674,0.0002204823540523,0.9432318210601808,0.971320629119873,0.29130523743702985,0.8852826429452266,0.8673469300793142,0.8957872642254989,0.9493962808773226,0.9999999999947462,0.9758105094598385
