image_id,psnr,ssim,rmse,mae,bias,r2,pearson
ntl_chip_San_Juan_Lalana_1958,29.28262710571289,0.7435377836227417,0.0343452580273151,0.0262759923934936,-0.0009643015218898,0.7463983297348022,0.8641676306724548
ntl_chip_Sandila_1641,32.45731735229492,0.8574471473693848,0.0238303504884243,0.0172738395631313,-0.0011476755607873,0.91342031955719,0.9558919072151184
ntl_chip_Sao Joao de Ver_134,30.477426528930664,0.8896348476409912,0.0299313478171825,0.0210845842957496,-0.0015345512656494,0.9798588752746582,0.9899414777755736
ntl_chip_Sao_Miguel_do_Araguaia_902,40.08583831787109,0.941787600517273,0.009901157580316,0.0066965287551283,0.0006960273021832,0.9356476068496704,0.9674914479255676
ntl_chip_Sassenage_1378,34.468753814697266,0.9464086890220642,0.0189041104167699,0.0104414764791727,-0.0002579123829491,0.974770486354828,0.987362504005432
ntl_chip_Savissivik_1422,61.74248504638672,0.9985860586166382,0.0008120975689962,0.0002327276015421,0.0002327276015421,-10805271552.0,0.0
ntl_chip_Segala_Mba_1911,20.63548851013184,0.6158224940299988,0.0929448455572128,0.07144296169281,-0.0017448387807235,0.6958905458450317,0.8344165682792664
ntl_chip_Serafina_Corea_854,33.3824462890625,0.9314526915550232,0.0214226376265287,0.0119977174326777,-0.0001974530750885,0.9550500512123108,0.97737318277359
ntl_chip_Shuinancun_1050,33.19755935668945,0.9031714200973512,0.0218835361301898,0.0149888806045055,-0.0006622563814744,0.979985773563385,0.9899996519088744
ntl_chip_Shumanay_609,36.59866714477539,0.923262357711792,0.0147930178791284,0.0093084955587983,-0.0001189497270388,0.9292300939559937,0.964073121547699
ntl_chip_Silute_1816,32.79903793334961,0.8433475494384766,0.0229109954088926,0.0161792989820241,-0.0002193151303799,0.8516278862953186,0.9229860305786132
ntl_chip_Simav_359,33.013023376464844,0.920984148979187,0.0223534516990184,0.0130207147449254,5.095909727970138e-06,0.9312222599983216,0.9651123881340028
ntl_chip_Smolensk_244,32.25019073486328,0.8866832852363586,0.0244054496288299,0.01589329354465,-0.0003760969848372,0.965295135974884,0.9825342893600464
ntl_chip_Solon_1060,35.30643081665039,0.8554377555847168,0.0171660743653774,0.0129789244383573,-0.0006716789794154,0.6974360942840576,0.8355924487113953
ntl_chip_South_Jordan_596,31.344106674194336,0.9292752742767334,0.0270889233797788,0.0163831133395433,-0.0013341648736968,0.9830353856086732,0.991541028022766
ntl_chip_South_Sioux_City_446,35.695343017578125,0.9476778507232666,0.0164143927395343,0.0095200901851058,-0.0001876800233731,0.9831104278564452,0.9915530681610109
