image_id,psnr,ssim,rmse,mae,bias,r2,pearson
ntl_chip_Irshava_391,31.986343383789062,0.865071177482605,0.0251581873744726,0.0159744229167699,-3.080604074057192e-05,0.8980943560600281,0.9502387046813964
ntl_chip_Isangel_635,38.2596435546875,0.9135276079177856,0.0122180869802832,0.0078381700441241,2.1638625185005367e-06,0.7689404487609863,0.8815970420837402
ntl_chip_Itaperucu_907,29.93221664428711,0.8478825688362122,0.0318703651428222,0.0204657651484012,-1.7799560737330467e-05,0.9805731773376464,0.990308940410614
ntl_chip_Jabonga_65,30.889623641967773,0.7549551725387573,0.0285440851002931,0.0189061164855957,-5.006054198020138e-05,0.7639618515968323,0.8770552277565002
ntl_chip_Jafarabad_1593,33.35939407348633,0.8435818552970886,0.0214795693755149,0.0141216069459915,2.685467916307971e-05,0.9064301252365112,0.9527186751365662
ntl_chip_Jieshou_1128,31.610355377197266,0.8883466720581055,0.0262711495161056,0.016589980572462,-3.9910119085107e-06,0.9615772366523744,0.9810261726379396
ntl_chip_Johnston_542,29.98546600341797,0.8917575478553772,0.0316755771636962,0.0189785286784172,-1.0753472452051938e-05,0.9748756885528564,0.9875098466873168
ntl_chip_Kadiana_1901,27.131845474243164,0.6056328415870667,0.0439953282475471,0.0322338640689849,1.368994708172977e-05,0.6706241369247437,0.823135495185852
ntl_chip_Kaedi_1923,33.579345703125,0.7843479514122009,0.0209424644708633,0.0152814490720629,2.188668440794572e-05,0.732426643371582,0.8610058426856995
ntl_chip_Kamikawa_1744,31.85765838623047,0.866898238658905,0.0255337003618478,0.0163318943232297,-6.290611781878397e-05,0.9613853096961976,0.9807412624359132
ntl_chip_Kaoni_1490,31.71288299560547,0.8509566783905029,0.0259628687053918,0.0177995525300502,7.272935181390494e-05,0.9295976161956788,0.9650533199310304
ntl_chip_Kincardine_981,34.1602783203125,0.896478533744812,0.0195875614881515,0.0109307188540697,5.869143933523446e-05,0.916541576385498,0.9584758281707764
ntl_chip_Kovrov_237,27.032201766967773,0.7286918759346008,0.0445029586553573,0.0298381280153989,4.6568980906158686e-05,0.8520007133483887,0.9244629740715028
ntl_chip_Kraslava_1818,27.685321807861328,0.6806032657623291,0.0412793196737766,0.0309153478592634,3.803917934419587e-05,0.6323409080505371,0.8074305057525635
ntl_chip_Krasnoarmeysk_217,37.43229675292969,0.9579483866691588,0.0134391924366354,0.0055589000694453,3.719221422215924e-05,0.8490057587623596,0.9224641919136048
